tim_day,seller_nickname,titulo,seller_reputation,stock,logistic_type,condition,is_refurbished,price,regular_price,categoria,url,category_id,category_name
2024-08-01,de682769d3,Amplificador De Sonido Yamaha A-sx01bl A-s801 Negro,green,50,XD,new,False,51987.0,,AUDIO & GENERAL ELECTRONICS,https://articulo.mercadolibre.com.mx/MLM-1351465990-amplificador-de-sonido-yamaha-a-sx01bl-a-s801-negro-_JM,AUDIO & GENERAL ELECTRONICS,AUDIO Y ELECTRÓNICA GENERAL
2024-08-01,0f5a58aee0,Subwoofer Compacto Pasivo,green_platinum,2,XD,new,False,74362.5,82625.0,AUDIO & GENERAL ELECTRONICS,https://articulo.mercadolibre.com.mx/MLM-887028752-subwoofer-compacto-pasivo-_JM,AUDIO & GENERAL ELECTRONICS,AUDIO Y ELECTRÓNICA GENERAL
2024-08-01,532d9bd70b,Bocinas Amplificadas Klipsch The Nines ,green_gold,7,XD,new,False,36999.0,,AUDIO & GENERAL ELECTRONICS,https://articulo.mercadolibre.com.mx/MLM-1967869271-bocinas-amplificadas-klipsch-the-nines-_JM,AUDIO & GENERAL ELECTRONICS,AUDIO Y ELECTRÓNICA GENERAL
2024-08-01,bd8dd2ff24,Bose Barra De Sonido Inteligente Smart Ultra Dolby Atmos,green,5,XD,new,False,37206.0,,AUDIO & GENERAL ELECTRONICS,https://articulo.mercadolibre.com.mx/MLM-2058844873-bose-barra-de-sonido-inteligente-smart-ultra-dolby-atmos-_JM,AUDIO & GENERAL ELECTRONICS,AUDIO Y ELECTRÓNICA GENERAL
2024-08-01,4a2b0d77cf,Inspire Ip2000 Turbosound V2 Columna De Sonido Meses,green_platinum,1,XD,new,False,35928.0,,AUDIO & GENERAL ELECTRONICS,https://articulo.mercadolibre.com.mx/MLM-830850299-inspire-ip2000-turbosound-v2-columna-de-sonido-meses-_JM,AUDIO & GENERAL ELECTRONICS,AUDIO Y ELECTRÓNICA GENERAL
2024-08-01,46c2f432d1,Bose Audiopack Pro C6 Sistema De Audio Amb. Fs2c E Iza190-hz,green_platinum,1,XD,new,False,32897.0,,AUDIO & GENERAL ELECTRONICS,https://articulo.mercadolibre.com.mx/MLM-2903969030-bose-audiopack-pro-c6-sistema-de-audio-amb-fs2c-e-iza190-hz-_JM,AUDIO & GENERAL ELECTRONICS,AUDIO Y ELECTRÓNICA GENERAL
2024-08-01,5ce5f59a30,Horno Eléctrico 76 Cm Ac. Inox Empotre Kitchenaid Kose500ess,green_gold,1,XD,new,False,83249.25,110999.0,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-1904859927-horno-electrico-76-cm-ac-inox-empotre-kitchenaid-kose500ess-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,580d6054f3,Smd2440js 24 In. 1.2 Pies Cúbicos Horno Con Cajón De Microon,green,10,DS,new,False,75737.0,,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-2023828781-smd2440js-24-in-12-pies-cubicos-horno-con-cajon-de-microon-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,c29362e8df,Máquina De Coser Juki Mo 6816s Blanca 110v,yellow,2,Otro,new,False,32205.0,33900.0,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-1423748113-maquina-de-coser-juki-mo-6816s-blanca-110v-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,e6f08eddb0,Seagull Pro - Aspiradora Robótica Inalámbrica Para Piscina (,green,10,DS,new,False,39239.0,,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-2906931074-seagull-pro-aspiradora-robotica-inalambrica-para-piscina--_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,1bdfe94919,Hisense Pantalla 85pul. 4k Uhd Smart Tv,green,1,Otro,new,False,38998.0,,TELEVISIONS & STREAMING DEVICES,https://articulo.mercadolibre.com.mx/MLM-3212570758-hisense-pantalla-85pul-4k-uhd-smart-tv-_JM,TELEVISIONS & STREAMING DEVICES,TELEVISORES Y DISPOSITIVOS DE STREAMING
2024-08-01,7152332600,Estufa Teka Fs3rl966ggx Horno Con Convección Acero Inox ,green,1,Otro,new,False,46200.0,,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-771892992-estufa-teka-fs3rl966ggx-horno-con-conveccion-acero-inox-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,7d61a7a596,Receptor Teatro Av Ultra Hd 8k Sr5015 7.2 Dolby Virtual Heos,light_green,1,XD,new,False,46999.0,,AUDIO & GENERAL ELECTRONICS,https://articulo.mercadolibre.com.mx/MLM-1364535123-receptor-teatro-av-ultra-hd-8k-sr5015-72-dolby-virtual-heos-_JM,AUDIO & GENERAL ELECTRONICS,AUDIO Y ELECTRÓNICA GENERAL
2024-08-01,95a70bdea3,Estufa Coriat Ec-6-h-grill Master De Piso | Estufa | 6 Quema,green_silver,99,XD,new,False,62140.0,,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-3187619868-estufa-coriat-ec-6-h-grill-master-de-piso-estufa-6-quema-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,5ce5f59a30,Parrilla Gas Empotre Kitchenaid Kcgs250kss 73 Cm Acero Inox,green_gold,1,XD,new,False,32559.26,43999.0,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-2080590431-parrilla-gas-empotre-kitchenaid-kcgs250kss-73-cm-acero-inox-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,710abd26f0,"Ies-1601-22, Estufas Multiples Industriales Acero Inoxidable",newbie,5,Otro,new,False,85443.0,,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-2096595103-ies-1601-22-estufas-multiples-industriales-acero-inoxidable-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,5ce5f59a30,Lavavajillas Maytag Mdb8959skz 60 Cm 15 Servicios Acero Inox,green_gold,0,Otro,new,False,35499.0,,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-1322229630-lavavajillas-maytag-mdb8959skz-60-cm-15-servicios-acero-inox-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,b89165e1da,Hermoso Centro De Lavado LG Gas/ Eléctrico 22 Wk22ws6,newbie,0,Otro,used,False,41999.0,,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-1438829549-hermoso-centro-de-lavado-lg-gas-electrico-22-wk22ws6-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,4a2b0d77cf,Bafle Electro Voice Modelo Ekx-15sp Meses,green_platinum,1,XD,new,False,37982.0,,AUDIO & GENERAL ELECTRONICS,https://articulo.mercadolibre.com.mx/MLM-756209871-bafle-electro-voice-modelo-ekx-15sp-meses-_JM,AUDIO & GENERAL ELECTRONICS,AUDIO Y ELECTRÓNICA GENERAL
2024-08-01,c7164c2084,Cafetera Industrial Bunn,,1,Otro,used,False,32000.0,,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-832665494-cafetera-industrial-bunn-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,c23a613d77,Subwoofer Yamaha Dxs18 | 1020w | Original | |,green_gold,1,XD,new,False,40499.0,,AUDIO & GENERAL ELECTRONICS,https://articulo.mercadolibre.com.mx/MLM-3215997066-subwoofer-yamaha-dxs18-1020w-original--_JM,AUDIO & GENERAL ELECTRONICS,AUDIO Y ELECTRÓNICA GENERAL
2024-08-01,21665f1f63,Bocina Kef Ls50 Meta Mineral White ,green_platinum,4,XD,new,False,38472.0,,AUDIO & GENERAL ELECTRONICS,https://articulo.mercadolibre.com.mx/MLM-3194874724-bocina-kef-ls50-meta-mineral-white-_JM,AUDIO & GENERAL ELECTRONICS,AUDIO Y ELECTRÓNICA GENERAL
2024-08-01,3b89cbed6c,Bocinas Q Acoustics Concept 300 ,newbie,1,XD,used,False,49000.0,,AUDIO & GENERAL ELECTRONICS,https://articulo.mercadolibre.com.mx/MLM-1877927101-bocinas-q-acoustics-concept-300-_JM,AUDIO & GENERAL ELECTRONICS,AUDIO Y ELECTRÓNICA GENERAL
2024-08-01,912bd034a6,Parrilla Coriat Pcv-8 Hd P Heavy Duty Gastronomía Restoran Color Gris,yellow,100,XD,new,False,38828.0,,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-1933832579-parrilla-coriat-pcv-8-hd-p-heavy-duty-gastronomia-restoran-color-gris-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,57de0341fc,Maquina Fabricadora Hielo Triturado Copo De Nieve 70kg/24hr,green,10,XD,new,False,35300.0,,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-2277898240-maquina-fabricadora-hielo-triturado-copo-de-nieve-70kg24hr-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,4a2b0d77cf,Bocina Electro-voice Ekx-15p Línea Ekx Negro 100v/240v Portátil Profesional,green_platinum,1,XD,new,False,31647.0,,AUDIO & GENERAL ELECTRONICS,https://articulo.mercadolibre.com.mx/MLM-2077348398-bocina-electro-voice-ekx-15p-linea-ekx-negro-100v240v-portatil-profesional-_JM,AUDIO & GENERAL ELECTRONICS,AUDIO Y ELECTRÓNICA GENERAL
2024-08-01,1832270abf,Klipsch The Nines Monitor Activo Walnut,green_platinum,1,XD,new,False,43998.0,,AUDIO & GENERAL ELECTRONICS,https://articulo.mercadolibre.com.mx/MLM-3258719200-klipsch-the-nines-monitor-activo-walnut-_JM,AUDIO & GENERAL ELECTRONICS,AUDIO Y ELECTRÓNICA GENERAL
2024-08-01,3d20a4ad81,"Subterrain Subwoofer Subterráneo, Altavoz De 12 In | St12pro",green_gold,5,DS,new,False,44025.0,,AUDIO & GENERAL ELECTRONICS,https://articulo.mercadolibre.com.mx/MLM-1398584820-subterrain-subwoofer-subterraneo-altavoz-de-12-in-st12pro-_JM,AUDIO & GENERAL ELECTRONICS,AUDIO Y ELECTRÓNICA GENERAL
2024-08-01,792b1aa806,Electrovoice Evolv50mb Sistema Columna 3 Componentes 1000w,green_platinum,1,XD,new,False,65052.0,,AUDIO & GENERAL ELECTRONICS,https://articulo.mercadolibre.com.mx/MLM-1343870373-electrovoice-evolv50mb-sistema-columna-3-componentes-1000w-_JM,AUDIO & GENERAL ELECTRONICS,AUDIO Y ELECTRÓNICA GENERAL
2024-08-01,36215cb3f4,Grills Pro Series 780 - Parrilla Y Ahumador De Madera Con Te,green_silver,10,Otro,new,False,47711.0,,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-2832904856-grills-pro-series-780-parrilla-y-ahumador-de-madera-con-te-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,382c0ca79c,Soporte De Monitor Para Soporte De Monitor Triple For 10-27,light_green,1,XD,new,False,35337.6,,TELEVISIONS & STREAMING DEVICES,https://articulo.mercadolibre.com.mx/MLM-1952995131-soporte-de-monitor-para-soporte-de-monitor-triple-for-10-27-_JM,TELEVISIONS & STREAMING DEVICES,TELEVISORES Y DISPOSITIVOS DE STREAMING
2024-08-01,5ee37fd216,"Delonghi Edición Especial Color Rojo, Ec9335r La Specialista",orange,3,XD,new,False,37999.0,,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-2050989317-delonghi-edicion-especial-color-rojo-ec9335r-la-specialista-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,5d78528d3d,"Maquina De Espresso, Breville Barista Pro Espresso Machine",green_gold,2,DS,new,False,52890.8,,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-1725698685-maquina-de-espresso-breville-barista-pro-espresso-machine-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,4cedd40544,Singer 14t968dc Professional 5 5-4-3-2 Capacidad De Hilo,red,3,XD,new,False,31399.0,,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-3114364630-singer-14t968dc-professional-5-5-4-3-2-capacidad-de-hilo-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,f23d754e85,"Kitchenaid Ksbc1b2cu Nsf Enclosure Licuadora Comercial, 60 O",green,12,XD,new,False,35054.05,36899.0,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-2053767570-kitchenaid-ksbc1b2cu-nsf-enclosure-licuadora-comercial-60-o-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,de682769d3,"Keurig K-3500 Commercial Maker Capsule Coffee Machine, 17.4 ",green,5,XD,new,False,59431.9,,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-1861915291-keurig-k-3500-commercial-maker-capsule-coffee-machine-174-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,fe2913f091,"Breville Nespresso Vertuo Creatista Cafetera Individual, Máq",green_silver,10,DS,new,False,34199.0,,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-2004972187-breville-nespresso-vertuo-creatista-cafetera-individual-maq-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,eef8a25236,"La Cafetera Breville Barista Pro Espresso, Acero Inoxidable",green_gold,2,XD,new,False,30025.0,,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-2548870156-la-cafetera-breville-barista-pro-espresso-acero-inoxidable-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,a5c141fe81,Fuente Comercial Del Chocolate Del Hotel Del Partido Inoxida,green_silver,10,DS,new,False,36600.0,,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-1375823121-fuente-comercial-del-chocolate-del-hotel-del-partido-inoxida-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,1785935a45,Horno Teka Maestro Hlf 924 G Gas Multifunción Convección,green_platinum,50,XD,new,False,34299.0,,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-1446402402-horno-teka-maestro-hlf-924-g-gas-multifuncion-conveccion-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,a9847ce81d,Vocopro 250w Profesional De Velocidad Variable - Twister7000,green_platinum,40,DS,new,False,74242.51,,AUDIO & GENERAL ELECTRONICS,https://articulo.mercadolibre.com.mx/MLM-592366585-vocopro-250w-profesional-de-velocidad-variable-twister7000-_JM,AUDIO & GENERAL ELECTRONICS,AUDIO Y ELECTRÓNICA GENERAL
2024-08-01,ecb89a19e2,Doble Cabeza Móvil  American Dj 3 Sixty 2r,green,1,XD,new,False,99987.5,,AUDIO & GENERAL ELECTRONICS,https://articulo.mercadolibre.com.mx/MLM-548698375-doble-cabeza-movil-american-dj-3-sixty-2r-_JM,AUDIO & GENERAL ELECTRONICS,AUDIO Y ELECTRÓNICA GENERAL
2024-08-01,ecb89a19e2,"Consola Digital Allen & Heath, Gld-80",green,1,XD,new,False,358801.0,,AUDIO & GENERAL ELECTRONICS,https://articulo.mercadolibre.com.mx/MLM-547048385-consola-digital-allen-heath-gld-80-_JM,AUDIO & GENERAL ELECTRONICS,AUDIO Y ELECTRÓNICA GENERAL
2024-08-01,0eed7e9db4,Meble Furniture & Rugs York 02 Chimenea Eléctrica Moderna Pa,green_platinum,10,Otro,new,False,52244.0,,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-922106258-meble-furniture-rugs-york-02-chimenea-electrica-moderna-pa-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,76a3b81129,"Deshumidificador Comercial Abestorm 270 Ppd Con Bomba, Deshu",green_gold,12,XD,new,False,46799.0,,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-3136304130-deshumidificador-comercial-abestorm-270-ppd-con-bomba-deshu-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,6609cd24d4,Universal Audio Apollo Twin X Duo Heritage Edition,green_silver,9,XD,new,False,39999.0,,AUDIO & GENERAL ELECTRONICS,https://articulo.mercadolibre.com.mx/MLM-1819274011-universal-audio-apollo-twin-x-duo-heritage-edition-_JM,AUDIO & GENERAL ELECTRONICS,AUDIO Y ELECTRÓNICA GENERAL
2024-08-01,a5c141fe81,Receptor Estéreo Usb Rca Marino Resistente A La Intemperie C,green_silver,10,DS,new,False,32017.0,,AUDIO & GENERAL ELECTRONICS,https://articulo.mercadolibre.com.mx/MLM-3119747228-receptor-estereo-usb-rca-marino-resistente-a-la-intemperie-c-_JM,AUDIO & GENERAL ELECTRONICS,AUDIO Y ELECTRÓNICA GENERAL
2024-08-01,43660a2f20,Cava De Vinos Frigobar 56 Botellas,green_gold,20,DS,new,False,37949.44,,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-1934282427-cava-de-vinos-frigobar-56-botellas-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,cf72c9e10c,Power Heat (mytee 8070) Equipo De Aspirado Inyección Succión,yellow,1,XD,new,False,54998.9,,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-2066115267-power-heat-mytee-8070-equipo-de-aspirado-inyeccion-succion-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,9a52df161b,"Ojaladora Para Camisa, Jcyeri Yr-782-d De Paquete",green,1,XD,used,False,39351.0,,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-3279974874-ojaladora-para-camisa-jcyeri-yr-782-d-de-paquete-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,b198e9bd29,Sony Barra De Sonido Ht-a7000 De 7.1.2 Canales Con Dolby,yellow,10,XD,new,False,36127.0,,AUDIO & GENERAL ELECTRONICS,https://articulo.mercadolibre.com.mx/MLM-1888608011-sony-barra-de-sonido-ht-a7000-de-712-canales-con-dolby-_JM,AUDIO & GENERAL ELECTRONICS,AUDIO Y ELECTRÓNICA GENERAL
2024-08-01,7f9520f6b4,"Cuisinart Fp-8sv Elemental 8 Tazas Robot De Cocina, Plata",newbie,0,Otro,new,False,38010.0,,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-637999296-cuisinart-fp-8sv-elemental-8-tazas-robot-de-cocina-plata-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,22f5a1ad70,"Deshidratador Desecante, Mxdsd-002, 24vdc Control De Humedad",green_platinum,87,Otro,new,False,30904.18,,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-1367467154-deshidratador-desecante-mxdsd-002-24vdc-control-de-humedad-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,22f5a1ad70,"Deshidratador Para Alamacenes, Mxdsd-002, 24vdc Control De H",green_platinum,68,Otro,new,False,30934.66,,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-1367442192-deshidratador-para-alamacenes-mxdsd-002-24vdc-control-de-h-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,22f5a1ad70,"Deshidratador Potente, Mxdsd-002, 24vdc Control De Humedad R",green_platinum,57,Otro,new,False,31026.09,,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-1367491101-deshidratador-potente-mxdsd-002-24vdc-control-de-humedad-r-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,22f5a1ad70,"Deshumidificadores Profesionales, Mxdsd-002, 24vdc Control D",green_platinum,50,Otro,new,False,31178.48,,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-1367442201-deshumidificadores-profesionales-mxdsd-002-24vdc-control-d-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,bce38d5936,Adaptador De Red Intel I210t1 E0x95aa,newbie,0,Otro,new,False,39131.0,,TELEVISIONS & STREAMING DEVICES,https://articulo.mercadolibre.com.mx/MLM-730386038-adaptador-de-red-intel-i210t1-e0x95aa-_JM,TELEVISIONS & STREAMING DEVICES,TELEVISORES Y DISPOSITIVOS DE STREAMING
2024-08-01,58153c6e8d,Cafetera De'longhi La Specialista Ec 9335.m Super Automática Metal Expreso 110v,red,7,DS,new,False,33889.0,,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-1345458305-cafetera-delonghi-la-specialista-ec-9335m-super-automatica-metal-expreso-110v-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,4a2b0d77cf,Bocina Yamaha Auto Amplificada 15 Dxr15mkii 700w Color Negro,green_platinum,5,XD,new,False,30537.0,,AUDIO & GENERAL ELECTRONICS,https://articulo.mercadolibre.com.mx/MLM-1312688570-bocina-yamaha-auto-amplificada-15-dxr15mkii-700w-color-negro-_JM,AUDIO & GENERAL ELECTRONICS,AUDIO Y ELECTRÓNICA GENERAL
2024-08-01,e47ae8d5b7,Batidora De Pedestal Industrial Rhino Bati-30 Plata 60 Hz 127 v,red,8,Otro,new,False,32499.0,,HOUSEHOLD APPLIANCES,https://internal-shop.mercadoshops.com.mx/MLM-799393235-batidora-de-pedestal-industrial-rhino-bati-30-plata-60-hz-127v-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,ddcd329399,Batidora De Pedestal Industrial Rhino Bati-30 Plata 60 Hz 127 v,green_silver,70,Otro,new,False,31810.0,,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-1372753406-batidora-de-pedestal-industrial-rhino-bati-30-plata-60-hz-127v-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,11215413cc,Batidora Planetaria 27 Litros Bati-30 5.25kg Amasado Rhino Color Plateado Frecuencia 60 Hz,green_platinum,10,XD,new,False,80000.0,,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-1571606384-batidora-planetaria-27-litros-bati-30-525kg-amasado-rhino-color-plateado-frecuencia-60-hz-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,f39b8bf1d5,Batidora Planetaria 27 Litros Bati-30 5.25kg Amasado Rhino Color Plateado Frecuencia 60 Hz,green_platinum,0,XD,new,False,31599.0,,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-1371161604-batidora-planetaria-27-litros-bati-30-525kg-amasado-rhino-color-plateado-frecuencia-60-hz-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,ac82313517,Refrigerador Con Freezer Whirlpool  Wd5620 Color Acero Inoxidable Con Capacidad De 700l 127v,green,0,Otro,new,False,43742.75,,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-865885119-refrigerador-con-freezer-whirlpool-wd5620-color-acero-inoxidable-con-capacidad-de-700l-127v-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,eec5fca301,Barra De Sonido Cinema 600 Klipsch 3.1ch 45 ,newbie,1,XD,new,False,30532.73,,AUDIO & GENERAL ELECTRONICS,https://internal-shop.mercadoshops.com.mx/MLM-2035316419-barra-de-sonido-cinema-600-klipsch-31ch-45-_JM,AUDIO & GENERAL ELECTRONICS,AUDIO Y ELECTRÓNICA GENERAL
2024-08-01,081785692e,Electrovoice Evolve30m-us Sistema Columna Y Subwoofer Activo,green_platinum,1,XD,new,False,36036.0,,AUDIO & GENERAL ELECTRONICS,https://articulo.mercadolibre.com.mx/MLM-1864387623-electrovoice-evolve30m-us-sistema-columna-y-subwoofer-activo-_JM,AUDIO & GENERAL ELECTRONICS,AUDIO Y ELECTRÓNICA GENERAL
2024-08-01,40017eb54f,Aire Acondicionado Mabe  Mini Split Inverter  Frío 12000 Btu  Blanco 115v Mmi12cabwca6m8,green_gold,1,XD,new,False,999999.99,,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-1524332721-aire-acondicionado-mabe-mini-split-inverter-frio-12000-btu-blanco-115v-mmi12cabwca6m8-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,40017eb54f,Aire Acondicionado Mabe  Mini Split Inverter  Frío 12000 Btu  Blanco 115v Mmi12cabwca6m8,green_gold,0,XD,new,False,999999.99,,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-1524344889-aire-acondicionado-mabe-mini-split-inverter-frio-12000-btu-blanco-115v-mmi12cabwca6m8-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,9c62150109,Aspiradora Koblenz® Seco-mojado Wd-5 Ma 5gal Multiuosos Color Negro,green_silver,0,XD,new,False,80009.54,,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-1368132878-aspiradora-koblenz-seco-mojado-wd-5-ma-5gal-multiuosos-color-negro-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,9c62150109,Aspiradora Koblenz Seco-mojado Wd-5 Ma 5 Gal Multiuosos,green_silver,0,XD,new,False,80009.54,,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-1321846602-aspiradora-koblenz-seco-mojado-wd-5-ma-5-gal-multiuosos-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,10bf1636f5,Teatro En Casa Bluetooth Logitech Z607 (bocinas Z607),green,0,XD,new,False,99999.0,,AUDIO & GENERAL ELECTRONICS,https://articulo.mercadolibre.com.mx/MLM-1381057184-teatro-en-casa-bluetooth-logitech-z607-bocinas-z607-_JM,AUDIO & GENERAL ELECTRONICS,AUDIO Y ELECTRÓNICA GENERAL
2024-08-01,2ead16ee66,"Lavadora Semiautomática,2tinas, 20kg Lavado/8kg Centrifugado",red,0,Otro,new,False,31842.0,,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-2795098692-lavadora-semiautomatica2tinas-20kg-lavado8kg-centrifugado-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,0bb8fc607b,Cafetera Breville Bes870xl Máquina Espresso,newbie,2,XD,new,False,30199.0,,HOUSEHOLD APPLIANCES,https://articulo.mercadolibre.com.mx/MLM-1602763511-cafetera-breville-bes870xl-maquina-espresso-_JM,HOUSEHOLD APPLIANCES,ELECTRODOMÉSTICOS
2024-08-01,e35aea873c,Moneda Mexicana 20pesos Emiliano Zapata100añosdobleherror,,6,Otro,new,False,1700000.0,,OTHER,https://articulo.mercadolibre.com.mx/MLM-2624183972-moneda-mexicana-20pesos-emiliano-zapata100anosdobleherror-_JM,OTHER,OTROS
2024-08-01,767ef24aea,Billete 50 Pesos Ajolote Serie Aa,green,1,XD,new,False,500000.0,,ANTIQUES & HOBBIES,https://articulo.mercadolibre.com.mx/MLM-1951920277-billete-50-pesos-ajolote-serie-aa-_JM,ANTIQUES & HOBBIES,ANTIGÜEDADES Y PASATIEMPOS
